date,Unnamed: 0,jalore,churu,barmer,jaisalmer,ajmer,ganganagar,sikar,bikaner
1920-07-10,35660,18.3599,139.4125,0.4304,0.0,66.2205,24.1859,105.2141,5.444500000000001
1920-07-15,35685,10.314900000000002,0.0,0.0,2.9029,51.9752,0.3195,11.9502,1.6916
1920-07-20,35710,0.5543,0.0,0.0,0.0,2.4157,3.5061,0.5349,0.0
1920-07-25,35735,97.6709,28.8571,28.773699999999998,42.7099,74.6215,44.9775,66.1603,129.0789
1920-07-30,35760,26.3786,9.7199,96.62259999999999,2.9456,24.2721,11.1065,21.9425,0.1866
1920-08-04,35785,0.8798,7.5855,3.0504,98.15559999999999,17.617,15.0017,5.5178,22.537399999999998
1920-08-09,35810,0.0,0.0,0.0,0.0,2.9801,0.0,0.0,0.0
1920-08-14,35835,0.0,0.0,0.0,0.0,0.0,1.4808,0.0,0.0
1920-08-19,35860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920-08-24,35885,0.121,0.0,0.0,0.0,5.1526,0.0,0.0,0.0
1920-08-29,35910,0.1613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920-09-03,35935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920-09-08,35960,0.0,0.0,0.0,0.0,2.703,0.0,2.5215,0.0
1920-09-13,35985,0.0,0.0,0.0,0.0,0.0,0.2954,0.0,0.0
1920-09-18,36010,0.0,0.0,0.0,0.0,0.0,8.7606,0.0,0.0
1920-09-23,36035,0.0,0.3623,0.0,0.0,0.0,0.0,0.6665,0.0
1920-09-28,36060,0.7583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920-10-03,36085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920-10-08,36110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920-10-13,36135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920-10-18,36160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920-10-23,36185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920-10-28,36210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920-11-02,36235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920-11-07,36260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920-11-12,36285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920-11-17,36310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920-11-22,36335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920-11-27,36360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920-12-02,36385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920-12-07,36410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920-12-12,36435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920-12-17,36460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920-12-22,36485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920-12-27,36510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-01-01,36535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-01-06,36560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-01-11,36585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-01-16,36610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-01-21,36635,0.0,0.0,0.0,0.0,2.3651,4.4267,14.483699999999999,0.0
1921-01-26,36660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-01-31,36685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-02-05,36710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-02-10,36735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-02-15,36760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-02-20,36785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-02-25,36810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-03-02,36835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-03-07,36860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-03-12,36885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-03-17,36910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-03-22,36935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-03-27,36960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-04-01,36985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-04-06,37010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8926
1921-04-11,37035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-04-16,37060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-04-21,37085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-04-26,37110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-05-01,37135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-05-06,37160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-05-11,37185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-05-16,37210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-05-21,37235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-05-26,37260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-05-31,37285,0.0,0.0,0.0,0.0,0.0,3.528,0.0,0.0
1921-06-05,37310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-06-10,37335,3.0091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-06-15,37360,0.0,0.0,0.0,0.0,2.2729,0.0,0.0,0.0
1921-06-20,37385,23.5229,2.5439,0.0,0.0,5.742,0.0,14.168199999999999,11.529900000000001
1921-06-25,37410,0.0,14.031600000000001,0.0,0.0,0.0,0.0,3.7496,1.1603
1921-06-30,37435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-07-05,37460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-07-10,37485,1.1698,8.6901,1.5252,0.1445,1.3937,0.0,4.3933,0.0
1921-07-15,37510,18.6083,8.7764,16.7299,0.3619,29.1226,70.2166,11.681899999999999,95.49969999999999
1921-07-20,37535,20.817999999999998,30.319499999999998,33.5362,4.4988,59.2284,19.6959,64.5121,62.2378
1921-07-25,37560,74.3063,26.3833,116.21130000000001,15.128899999999998,35.5668,38.4249,19.9692,69.0418
1921-07-30,37585,97.089,19.3741,73.3034,23.9242,97.1926,22.3989,7.4889,88.7014
1921-08-04,37610,4.0748,1.7905,3.8643,0.0,1.5204,10.5926,0.2846,0.0
1921-08-09,37635,6.7172,35.5818,4.023300000000001,13.633,33.7757,2.264,39.4981,14.4663
1921-08-14,37660,0.4941,2.4003,0.4343,0.0,60.0656,11.3666,27.8951,9.372
1921-08-19,37685,0.4186,0.9904,0.0,0.0,0.0,2.9616,0.0,0.0
1921-08-24,37710,0.3024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-08-29,37735,0.2017,0.5238,1.8435,0.0,0.0,0.0,0.0,0.7954
1921-09-03,37760,67.43119999999999,5.455,19.1294,10.6994,23.5974,9.3074,12.718300000000001,16.1548
1921-09-08,37785,54.324000000000005,4.3933,51.1752,7.760200000000001,15.212399999999999,2.0056,2.7743,0.0
1921-09-13,37810,0.0,0.1734,0.0,0.0,0.0,0.0,0.0,0.0
1921-09-18,37835,48.6537,7.1993,70.7281,1.8023,14.7689,18.3147,4.242900000000001,26.468600000000002
1921-09-23,37860,0.0,15.0162,0.0,0.0,2.6538,0.0,3.7439,0.0
1921-09-28,37885,4.2722,0.0,0.0,0.0,0.0,0.0,2.0271,0.0
1921-10-03,37910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-10-08,37935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-10-13,37960,0.0,0.314,0.0,0.0,0.0,0.0,0.0,0.0
1921-10-18,37985,0.0,0.6039,7.4155,0.0,0.0,6.0048,0.0,0.0
1921-10-23,38010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-10-28,38035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-11-02,38060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-11-07,38085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-11-12,38110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-11-17,38135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-11-22,38160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-11-27,38185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-12-02,38210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-12-07,38235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-12-12,38260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-12-17,38285,0.0,0.0,0.0,0.0,0.0,11.0745,0.0,0.0
1921-12-22,38310,0.0,6.522600000000001,0.0,1.1006,0.7602,1.3363,0.3239,0.4463
1921-12-27,38335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-01-01,38360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-01-06,38385,0.0,5.447,0.0,0.0,0.1267,0.0,7.525,0.0
1922-01-11,38410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-01-16,38435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-01-21,38460,0.0,0.0,0.0,0.0,0.0,1.3558,0.0,2.0528
1922-01-26,38485,0.0,0.0,0.0,0.0,0.0,4.3038,0.0,0.0
1922-01-31,38510,0.8742,0.1932,0.0,0.0,0.0,11.4704,0.0,1.1603
1922-02-05,38535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-02-10,38560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-02-15,38585,0.0,0.0,0.0,0.0,0.0,0.1154,0.0,0.0
1922-02-20,38610,0.0,0.0,0.0,0.0,0.0,0.2485,0.0,0.0
1922-02-25,38635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-03-02,38660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-03-07,38685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-03-12,38710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-03-17,38735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4463
1922-03-22,38760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-03-27,38785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-04-01,38810,0.0,0.0,0.0,0.0,0.0,0.2347,0.0,6.337
1922-04-06,38835,0.1295,0.314,0.0,0.0,0.0,0.0,0.0,0.0
1922-04-11,38860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-04-16,38885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-04-21,38910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-04-26,38935,0.0,3.6582,0.0,0.0,0.0,0.0,0.1129,0.0
1922-05-01,38960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-05-06,38985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-05-11,39010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-05-16,39035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-05-21,39060,0.858,17.891000000000002,9.0918,0.0,3.0958,4.4425,4.909,0.0
1922-05-26,39085,0.5343,0.0,0.0,0.0,2.9146,0.0,6.3422,5.890700000000001
1922-05-31,39110,3.2683999999999997,5.5145,0.0,0.0,6.8419,0.0,0.2325,0.0
1922-06-05,39135,0.0,61.6151,0.0,0.0,0.7602,13.4957,26.6747,2.4991
1922-06-10,39160,0.0,1.9855,0.0,0.0,3.7105,0.0,7.3007,0.0
1922-06-15,39185,0.0,0.0,0.0,0.0,0.0,0.0,0.2012,0.0
1922-06-20,39210,0.2105,1.6393,0.0,0.0,0.0,0.0,0.2257,0.0
1922-06-25,39235,20.5912,13.438500000000001,0.0,0.0,38.304,39.7047,62.6746,2.2313
1922-06-30,39260,8.511,6.336200000000001,8.095099999999999,0.9083,5.096,0.0,14.9321,2.1499
1922-07-05,39285,12.5371,1.7704,0.0,0.0,0.0,24.0397,13.047799999999999,2.497
1922-07-10,39310,0.9904000000000001,0.8696,0.0,0.0,12.049,13.6778,0.8442,4.8159
1922-07-15,39335,29.332,10.7475,3.3350999999999997,0.0,36.855199999999996,1.056,13.7435,13.6796
1922-07-20,39360,8.036999999999999,10.9295,6.4155,0.0,20.526899999999998,0.0,4.462400000000001,15.8749
1922-07-25,39385,63.5475,14.5989,23.0357,3.9604999999999997,49.7806,0.0,72.9459,0.9388
1922-07-30,39410,26.548099999999998,51.12,13.0451,52.8666,31.1785,44.860099999999996,59.000099999999996,74.0739
1922-08-04,39435,0.0,0.0,0.0,0.0,0.0,0.312,0.0,0.0
1922-08-09,39460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-08-14,39485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-08-19,39510,18.9993,15.851099999999999,11.019,31.0435,37.7753,1.0954,22.4887,10.3146
1922-08-24,39535,0.9209,0.0,35.5484,0.0,3.1212999999999997,0.0,2.8813,0.0
1922-08-29,39560,0.3724,0.0,0.0,0.0,12.1951,0.0,15.1602,0.0
1922-09-03,39585,93.526,5.4185,26.2622,16.3167,24.581300000000002,2.4654000000000003,13.511199999999999,13.3467
1922-09-08,39610,29.1755,0.1932,40.2473,10.3645,15.7408,40.9455,8.1924,11.746699999999999
1922-09-13,39635,70.1583,24.1908,24.7472,4.7434,22.6341,74.084,52.3189,34.4986
1922-09-18,39660,24.4602,7.981400000000001,15.813500000000001,5.2867,13.2742,46.6959,55.0012,12.0492
1922-09-23,39685,3.37,0.0,0.0,0.0,3.4183,0.0,0.0,0.0
1922-09-28,39710,0.0,0.2258,0.0,0.0,1.7977,0.0,0.5005,2.2313
1922-10-03,39735,0.0,2.6171,0.0,1.2699,0.0,0.0,0.0,8.4042
1922-10-08,39760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-10-13,39785,0.0,0.0,0.0,0.0,3.421,0.0,0.0,0.0
1922-10-18,39810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-10-23,39835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-10-28,39860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-11-02,39885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-11-07,39910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-11-12,39935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-11-17,39960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-11-22,39985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-11-27,40010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-12-02,40035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-12-07,40060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-12-12,40085,0.0,3.5683,0.0,0.0,0.0,0.8791,11.0156,2.2077
1922-12-17,40110,0.0,3.8846999999999996,0.0,0.0,0.0,0.4884,4.3077,0.8925
1922-12-22,40135,0.0,2.8707,0.0,0.0,0.0,0.3746,2.0334,0.0
1922-12-27,40160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-01-01,40185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-01-06,40210,0.0,3.0801,0.0,0.0,0.0,0.0,0.0,0.0
1923-01-11,40235,0.0,11.244,0.0,0.0,0.0,5.006200000000001,12.616,0.0
1923-01-16,40260,0.0,7.2419,0.0,0.0,0.0,0.0,0.0,0.0
1923-01-21,40285,0.0,2.2596,0.0,0.0,0.0,0.0,0.0,0.0
1923-01-26,40310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-01-31,40335,0.0,2.3597,0.0,0.0,0.0,0.0,0.0,0.0
1923-02-05,40360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-02-10,40385,2.0041,1.4799,4.3,1.5869,0.6245,0.0,0.0,3.201
1923-02-15,40410,2.0029,38.2554,0.0,3.8911,0.1297,10.2588,0.0,1.5024
1923-02-20,40435,0.0,15.5557,0.0,3.8325,0.1766,11.487,0.1118,1.2668
1923-02-25,40460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-03-02,40485,0.0,0.0,0.0,0.0,0.0,0.7326,0.0,0.0
1923-03-07,40510,0.0,2.3115,0.0,0.0,34.416,0.0,0.0,0.0
1923-03-12,40535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-03-17,40560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-03-22,40585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-03-27,40610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-04-01,40635,9.4862,0.0,0.0,0.0,1.6274000000000002,0.0,0.0,0.5898
1923-04-06,40660,5.1312,0.0,0.0,0.0,0.3257,0.229,0.0,0.5225
1923-04-11,40685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-04-16,40710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-04-21,40735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-04-26,40760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-05-01,40785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-05-06,40810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-05-11,40835,0.0,16.8978,0.0,0.0,0.0,23.241,0.0,0.0
1923-05-16,40860,0.668,0.0,0.0,0.0,6.4584,0.9591,0.0,0.0
1923-05-21,40885,1.1663000000000001,5.8537,2.0,2.6305,0.2261,0.0,0.0,2.2442
1923-05-26,40910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-05-31,40935,0.0,0.4421,0.0,0.0,0.0,0.0,0.0,0.0
1923-06-05,40960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-06-10,40985,0.0,1.4092,0.0,0.0,0.0,5.4635,0.0,0.0
1923-06-15,41010,0.0,5.481199999999999,0.0,0.0,0.0,1.7926,0.2737,0.0
1923-06-20,41035,0.0,7.5733,0.0,0.0,0.0,37.852000000000004,0.0,0.0
1923-06-25,41060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-06-30,41085,0.0,0.0,1.0,0.1917,4.2593,0.3372,0.0,0.6377
1923-07-05,41110,27.3904,27.1553,35.0,13.636099999999999,77.0984,16.1743,47.6793,26.9182
1923-07-10,41135,6.0441,3.0403,0.5,17.7089,34.9229,33.013,0.0,6.6104
1923-07-15,41160,2.0041,96.21100000000001,0.0,0.8982,57.640800000000006,40.8667,58.1583,0.42169999999999996
1923-07-20,41185,38.5317,12.9419,11.8,9.3236,79.8624,5.5438,19.8743,13.5619
1923-07-25,41210,33.4069,30.1474,16.3,3.4246,138.7468,51.263400000000004,36.0828,12.942699999999999
1923-07-30,41235,6.5561,5.5775,0.5,0.0,73.2243,0.0,10.0015,0.7501
1923-08-04,41260,4.1677,56.378,0.0,0.0,28.1843,80.4931,59.3634,0.2843
1923-08-09,41285,5.3138000000000005,6.4643,15.5,5.7792,28.8538,10.291,26.2858,11.463899999999999
1923-08-14,41310,110.1889,0.6160000000000001,14.7,60.254400000000004,43.4701,29.2702,1.514,37.1342
1923-08-19,41335,10.0679,77.4901,5.0,1.6527,1.9051,10.9017,40.0616,3.9935
1923-08-24,41360,0.4408,87.7614,0.0,0.4791,48.8185,45.1169,0.3036,0.1688
1923-08-29,41385,0.0,15.4179,0.0,0.0,0.0,11.1025,11.3586,0.0
1923-09-03,41410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-09-08,41435,0.0,0.0,0.0,0.0,21.2387,0.0,0.0,0.0
1923-09-13,41460,0.0,0.3844,0.0,0.0,57.2898,0.0,3.1463,0.0
1923-09-18,41485,0.0,3.9626,2.0,0.662,8.514,0.0,0.0,1.3821
1923-09-23,41510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-09-28,41535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-10-03,41560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-10-08,41585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-10-13,41610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-10-18,41635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-10-23,41660,0.0,0.0,0.0,0.0,0.0,0.2041,0.0,0.0
1923-10-28,41685,1.9327999999999999,0.0,0.0,0.0,0.2865,1.4909,0.0,0.1038
1923-11-02,41710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-11-07,41735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-11-12,41760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-11-17,41785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-11-22,41810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-11-27,41835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-12-02,41860,0.0,3.5891,0.0,0.0,0.0,25.259600000000002,13.762,0.0
1923-12-07,41885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-12-12,41910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-12-17,41935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-12-22,41960,0.0,7.4432,0.0,0.0,0.0,0.0,0.0,0.0
1923-12-27,41985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924-01-01,42010,0.0,40.555099999999996,0.0,0.0,0.1267,38.8722,8.644300000000001,20.8853
1924-01-06,42035,3.9752,0.0,0.0,0.0,0.0,1.6843,0.0,0.0
1924-01-11,42060,0.0,2.4503,0.0,0.0,0.0,1.052,0.0,0.0
1924-01-16,42085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924-01-21,42110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924-01-26,42135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924-01-31,42160,0.1579,1.4499,0.0,0.0,5.0745000000000005,8.3128,11.8667,0.4463
1924-02-05,42185,0.0,0.0,0.0,0.0,0.0,1.0207,0.0,0.0
1924-02-10,42210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924-02-15,42235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924-02-20,42260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924-02-25,42285,0.0,0.0,0.0,0.0,0.0,5.2939,0.0,0.0
1924-03-01,42310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924-03-06,42335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924-03-11,42360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924-03-16,42385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924-03-21,42410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924-03-26,42435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6066
1924-03-31,42460,0.0,0.0,0.0,0.0,0.0,0.1597,0.0,0.0
1924-04-05,42485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924-04-10,42510,0.0,0.0,0.0,1.1006,0.0,1.425,0.992,1.6066
1924-04-15,42535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924-04-20,42560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924-04-25,42585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924-04-30,42610,0.0,0.4831,0.0,0.0,0.0,1.1854,1.1457,1.3388
1924-05-05,42635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924-05-10,42660,0.0,1.7875,0.0,6.898,0.7304,0.0,0.0,0.0
1924-05-15,42685,4.0059,0.0,0.6966,9.609499999999999,3.0377,0.9768,0.6935,0.7141
1924-05-20,42710,3.2441,0.0,0.0,0.0,4.599,2.6451,2.397,1.7851
1924-05-25,42735,3.2865,0.2056,0.0,0.0,12.5159,1.6299,0.0,5.8907
1924-05-30,42760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924-06-04,42785,5.0471,0.0,15.0786,0.0,0.0,0.0,0.0,0.2828
1924-06-09,42810,0.0,0.0,0.0,0.0,0.0,0.1597,0.0,2.2313
1924-06-14,42835,0.1295,9.386,0.0,0.0,0.0,0.0,0.8442,0.5375
1924-06-19,42860,7.7288,3.886,0.0,0.0,18.9882,0.1361,4.7124,8.703899999999999
1924-06-24,42885,5.5041,0.0,0.0,0.0,0.0,0.5066,0.0,0.0
1924-06-29,42910,0.0,12.269300000000001,0.0,0.0,0.0,0.0,9.4281,0.0
1924-07-04,42935,5.9533,1.2319,0.0,0.0,3.909,0.0,10.7784,0.0
1924-07-09,42960,3.5004,7.564,0.0,0.0,2.4056,1.0788,17.7118,0.0
1924-07-14,42985,0.0,8.7242,0.0,0.0,0.8775,29.480800000000002,11.4341,0.0
1924-07-19,43010,9.4819,0.314,0.0,1.4118,76.119,38.4473,23.5161,1.0607
1924-07-24,43035,94.0845,20.5954,67.7694,5.9352,42.9821,38.022000000000006,24.0811,22.553900000000002
1924-07-29,43060,50.2991,9.5559,12.465,85.881,60.4816,8.383199999999999,32.6978,10.8403
1924-08-03,43085,0.0,11.0547,0.0,0.0,2.9801,0.0,0.3974,8.3898
1924-08-08,43110,2.3698,68.517,0.3363,5.7888,109.1995,1.3470000000000002,115.3856,46.622
1924-08-13,43135,0.0,4.6137,0.0,0.0,24.833,0.0,53.8437,0.0
1924-08-18,43160,3.8804000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924-08-23,43185,5.7274,2.7862,2.1106,0.4893,32.21,0.2124,42.1027,0.4201
1924-08-28,43210,79.3203,8.6001,77.64849999999998,16.0459,37.011,14.8255,41.0087,4.9258
1924-09-02,43235,3.0354,1.1198,1.416,1.1907,1.4462000000000002,13.596100000000002,5.2585,0.0
1924-09-07,43260,27.4511,43.9218,21.2439,20.9642,225.04200000000003,13.7396,157.6342,64.3406
1924-09-12,43285,26.8901,0.4631,67.0545,6.9937,26.384900000000002,7.8227,1.2061,6.337
1924-09-17,43310,16.4026,27.6366,1.1254,0.0,3.6697,0.0,3.1464,13.3141
1924-09-22,43335,21.091,1.5394,7.0344,4.9103,18.8877,0.0,11.2454,0.714
1924-09-27,43360,0.0,12.867799999999999,0.0,0.4233,11.177,0.0,96.485,0.0
1924-10-02,43385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924-10-07,43410,0.0,0.0,0.0,0.0,10.8394,0.0,0.0,0.0
